pdq,seasonal_pdq,hold_out,MAPE
"(2, 0, 1)","(2, 0, 1, 12)",9,0.09234286816168273
"(2, 0, 1)","(2, 0, 1, 12)",12,0.12128436876015879
"(2, 0, 1)","(2, 0, 2, 12)",6,0.013887473646788115
"(2, 0, 1)","(2, 0, 2, 12)",9,0.08071572008186137
"(2, 0, 1)","(2, 0, 2, 12)",12,0.12929857192399127
"(2, 0, 1)","(2, 1, 0, 12)",6,0.04701506518124099
"(2, 0, 1)","(2, 1, 0, 12)",9,0.11429576265970064
"(2, 0, 1)","(2, 1, 0, 12)",12,0.15016563455583176
"(2, 0, 1)","(2, 1, 1, 12)",6,0.050814880365412596
"(2, 0, 1)","(2, 1, 1, 12)",9,0.11591209497910016
"(2, 0, 1)","(2, 1, 1, 12)",12,0.15727196028234078
"(2, 0, 1)","(2, 1, 2, 12)",6,0.11499420441986365
"(2, 0, 1)","(2, 1, 2, 12)",9,0.07619850382415042
"(2, 0, 1)","(2, 1, 2, 12)",12,0.23019247950141333
"(2, 0, 1)","(2, 2, 0, 12)",6,0.02471408608010804
"(2, 0, 1)","(2, 2, 0, 12)",9,0.09671425690231422
"(2, 0, 1)","(2, 2, 0, 12)",12,0.11832749041802972
"(2, 0, 1)","(2, 2, 1, 12)",6,0.05887104748920657
"(2, 0, 1)","(2, 2, 1, 12)",9,0.10762638813895574
"(2, 0, 1)","(2, 2, 1, 12)",12,0.12295101455055708
"(2, 0, 1)","(2, 2, 2, 12)",6,0.06349093606206296
"(2, 0, 1)","(2, 2, 2, 12)",9,3811.5240947986895
"(2, 0, 1)","(2, 2, 2, 12)",12,0.12379113967273647
"(2, 0, 2)","(0, 0, 0, 12)",6,0.02634747703730474
"(2, 0, 2)","(0, 0, 0, 12)",9,0.06700199584236396
"(2, 0, 2)","(0, 0, 0, 12)",12,0.1469606839473989
"(2, 0, 2)","(0, 0, 1, 12)",6,0.04193187025595435
"(2, 0, 2)","(0, 0, 1, 12)",9,0.09547867419424245
"(2, 0, 2)","(0, 0, 1, 12)",12,0.13541539831093377
"(2, 0, 2)","(0, 0, 2, 12)",6,0.030767596841235298
"(2, 0, 2)","(0, 0, 2, 12)",9,1.7117003308451981
"(2, 0, 2)","(0, 0, 2, 12)",12,0.15365873157316726
"(2, 0, 2)","(0, 1, 0, 12)",6,0.09811884091037532
"(2, 0, 2)","(0, 1, 0, 12)",9,0.16041113993000125
"(2, 0, 2)","(0, 1, 0, 12)",12,0.16140089567710184
"(2, 0, 2)","(0, 1, 1, 12)",6,0.03171094262140562
"(2, 0, 2)","(0, 1, 1, 12)",9,0.12778468838642268
"(2, 0, 2)","(0, 1, 1, 12)",12,0.17222756818901178
"(2, 0, 2)","(0, 1, 2, 12)",6,9.40311682576515
"(2, 0, 2)","(0, 1, 2, 12)",9,0.1434496434696152
"(2, 0, 2)","(0, 1, 2, 12)",12,6.501838700880453
"(2, 0, 2)","(0, 2, 0, 12)",6,0.20754135171568375
"(2, 0, 2)","(0, 2, 0, 12)",9,0.1861152138030586
"(2, 0, 2)","(0, 2, 0, 12)",12,0.21393615757456355
"(2, 0, 2)","(0, 2, 1, 12)",6,0.09864488641637996
"(2, 0, 2)","(0, 2, 1, 12)",9,0.15639689397852966
"(2, 0, 2)","(0, 2, 1, 12)",12,0.1641793449946481
"(2, 0, 2)","(0, 2, 2, 12)",6,0.13031559946290983
"(2, 0, 2)","(0, 2, 2, 12)",9,0.19810261215936667
"(2, 0, 2)","(0, 2, 2, 12)",12,0.5380720115742189
"(2, 0, 2)","(1, 0, 0, 12)",6,0.10186915923287482
"(2, 0, 2)","(1, 0, 0, 12)",9,0.15365846556224125
"(2, 0, 2)","(1, 0, 0, 12)",12,0.12669451239889173
"(2, 0, 2)","(1, 0, 1, 12)",6,0.05229451505418228
"(2, 0, 2)","(1, 0, 1, 12)",9,0.12129599307277046
"(2, 0, 2)","(1, 0, 1, 12)",12,0.14921661017140667
"(2, 0, 2)","(1, 0, 2, 12)",6,0.0676394280004375
"(2, 0, 2)","(1, 0, 2, 12)",9,0.13501740929769157
"(2, 0, 2)","(1, 0, 2, 12)",12,0.11960088201063301
"(2, 0, 2)","(1, 1, 0, 12)",6,0.034268990679074796
"(2, 0, 2)","(1, 1, 0, 12)",9,0.11835596287870914
"(2, 0, 2)","(1, 1, 0, 12)",12,0.1324220118927722
"(2, 0, 2)","(1, 1, 1, 12)",6,0.04515088064129664
"(2, 0, 2)","(1, 1, 1, 12)",9,0.12466775143968584
"(2, 0, 2)","(1, 1, 1, 12)",12,0.15593351843448774
"(2, 0, 2)","(1, 1, 2, 12)",6,42794.63764371846
"(2, 0, 2)","(1, 1, 2, 12)",9,0.12431744673612768
"(2, 0, 2)","(1, 1, 2, 12)",12,0.13114326320770062
"(2, 0, 2)","(1, 2, 0, 12)",6,0.07285560048896063
"(2, 0, 2)","(1, 2, 0, 12)",9,0.10991888227178845
"(2, 0, 2)","(1, 2, 0, 12)",12,0.11867370098335299
"(2, 0, 2)","(1, 2, 1, 12)",6,0.037386229058873226
"(2, 0, 2)","(1, 2, 1, 12)",9,0.11430998883685395
"(2, 0, 2)","(1, 2, 1, 12)",12,0.10631340289241076
"(2, 0, 2)","(1, 2, 2, 12)",6,52.9098799552357
"(2, 0, 2)","(1, 2, 2, 12)",9,628.9170324622977
"(2, 0, 2)","(1, 2, 2, 12)",12,0.13747093494649584
"(2, 0, 2)","(2, 0, 0, 12)",6,0.05336986500436528
"(2, 0, 2)","(2, 0, 0, 12)",9,0.12621711085729984
"(2, 0, 2)","(2, 0, 0, 12)",12,0.13123687034532425
"(2, 0, 2)","(2, 0, 1, 12)",6,0.06360060158020027
"(2, 0, 2)","(2, 0, 1, 12)",9,0.12386375684946649
"(2, 0, 2)","(2, 0, 1, 12)",12,0.14111293691880153
"(2, 0, 2)","(2, 0, 2, 12)",6,0.06252756687769644
"(2, 0, 2)","(2, 0, 2, 12)",9,0.14455979704826824
"(2, 0, 2)","(2, 0, 2, 12)",12,0.135413988788861
"(2, 0, 2)","(2, 1, 0, 12)",6,0.05164685742109254
"(2, 0, 2)","(2, 1, 0, 12)",9,0.11464039461115741
"(2, 0, 2)","(2, 1, 0, 12)",12,0.14974477198787928
"(2, 0, 2)","(2, 1, 1, 12)",6,0.04762993798113011
"(2, 0, 2)","(2, 1, 1, 12)",9,0.12182499354158538
"(2, 0, 2)","(2, 1, 1, 12)",12,0.15668040904537386
"(2, 0, 2)","(2, 1, 2, 12)",6,0.1203122279462041
"(2, 0, 2)","(2, 1, 2, 12)",9,0.07625054587722928
"(2, 0, 2)","(2, 1, 2, 12)",12,0.22995384541646222
"(2, 0, 2)","(2, 2, 0, 12)",6,0.024169007737854947
"(2, 0, 2)","(2, 2, 0, 12)",9,0.09502324468890565
"(2, 0, 2)","(2, 2, 0, 12)",12,0.11488530248253803
"(2, 0, 2)","(2, 2, 1, 12)",6,0.05778434718427139
"(2, 0, 2)","(2, 2, 1, 12)",9,0.12892362041519567
"(2, 0, 2)","(2, 2, 1, 12)",12,0.12280064991750748
"(2, 0, 2)","(2, 2, 2, 12)",6,0.06255506141958378
"(2, 0, 2)","(2, 2, 2, 12)",9,3999.372627300938
"(2, 0, 2)","(2, 2, 2, 12)",12,0.1346684459837885
"(2, 1, 0)","(0, 0, 0, 12)",6,0.0132112869932454
"(2, 1, 0)","(0, 0, 0, 12)",9,0.020980636495375637
"(2, 1, 0)","(0, 0, 0, 12)",12,0.1139189365407216
"(2, 1, 0)","(0, 0, 1, 12)",6,0.009606776039619755
"(2, 1, 0)","(0, 0, 1, 12)",9,0.024611819444455816
"(2, 1, 0)","(0, 0, 1, 12)",12,0.11229736864641249
"(2, 1, 0)","(0, 0, 2, 12)",6,0.011163209773579328
"(2, 1, 0)","(0, 0, 2, 12)",9,0.02303060499473154
"(2, 1, 0)","(0, 0, 2, 12)",12,0.11722812891633833
"(2, 1, 0)","(0, 1, 0, 12)",6,0.06343974845355066
"(2, 1, 0)","(0, 1, 0, 12)",9,0.03668259289370811
"(2, 1, 0)","(0, 1, 0, 12)",12,0.1433401214765779
"(2, 1, 0)","(0, 1, 1, 12)",6,0.016103098265585404
"(2, 1, 0)","(0, 1, 1, 12)",9,0.027299599523191054
"(2, 1, 0)","(0, 1, 1, 12)",12,0.10674463332904044
"(2, 1, 0)","(0, 1, 2, 12)",6,126.71948789319622
"(2, 1, 0)","(0, 1, 2, 12)",9,7958427307.276075
"(2, 1, 0)","(0, 1, 2, 12)",12,1.3780463385246684
"(2, 1, 0)","(0, 2, 0, 12)",6,0.12716118986274963
"(2, 1, 0)","(0, 2, 0, 12)",9,0.08982757463445301
"(2, 1, 0)","(0, 2, 0, 12)",12,0.2997705973952541
"(2, 1, 0)","(0, 2, 1, 12)",6,0.07432670086039
"(2, 1, 0)","(0, 2, 1, 12)",9,0.041394577145976934
"(2, 1, 0)","(0, 2, 1, 12)",12,0.14883571742084364
"(2, 1, 0)","(0, 2, 2, 12)",6,0.1800741425086009
"(2, 1, 0)","(0, 2, 2, 12)",9,1.118137241912656
"(2, 1, 0)","(0, 2, 2, 12)",12,0.4787699679120445
"(2, 1, 0)","(1, 0, 0, 12)",6,0.009991638621023213
"(2, 1, 0)","(1, 0, 0, 12)",9,0.026634465294598807
"(2, 1, 0)","(1, 0, 0, 12)",12,0.1094904666645485
"(2, 1, 0)","(1, 0, 1, 12)",6,0.01015675858607455
"(2, 1, 0)","(1, 0, 1, 12)",9,0.02624305335768511
"(2, 1, 0)","(1, 0, 1, 12)",12,0.10754970815434849
"(2, 1, 0)","(1, 0, 2, 12)",6,0.011327389057732716
"(2, 1, 0)","(1, 0, 2, 12)",9,0.02184593277561404
"(2, 1, 0)","(1, 0, 2, 12)",12,0.1450105497128639
"(2, 1, 0)","(1, 1, 0, 12)",6,0.0363736935381531
"(2, 1, 0)","(1, 1, 0, 12)",9,0.02977802773540197
"(2, 1, 0)","(1, 1, 0, 12)",12,0.038526842259169684
"(2, 1, 0)","(1, 1, 1, 12)",6,0.014763843051220095
"(2, 1, 0)","(1, 1, 1, 12)",9,0.04073137968117876
"(2, 1, 0)","(1, 1, 1, 12)",12,0.07410712796931121
"(2, 1, 0)","(1, 1, 2, 12)",6,336.1810253652766
"(2, 1, 0)","(1, 1, 2, 12)",9,14.189736880392918
"(2, 1, 0)","(1, 1, 2, 12)",12,6.408561383076784
"(2, 1, 0)","(1, 2, 0, 12)",6,0.10334615807169084
"(2, 1, 0)","(1, 2, 0, 12)",9,0.06631682547137946
"(2, 1, 0)","(1, 2, 0, 12)",12,0.07738214872973796
"(2, 1, 0)","(1, 2, 1, 12)",6,0.045467479555792646
"(2, 1, 0)","(1, 2, 1, 12)",9,0.029151220109153473
"(2, 1, 0)","(1, 2, 1, 12)",12,0.028399437913365955
"(2, 1, 0)","(1, 2, 2, 12)",6,0.04433943315320921
"(2, 1, 0)","(1, 2, 2, 12)",9,0.041907685204665174
"(2, 1, 0)","(1, 2, 2, 12)",12,0.03041595524448455
"(2, 1, 0)","(2, 0, 0, 12)",6,0.009862475417231245
"(2, 1, 0)","(2, 0, 0, 12)",9,0.02451019237488454
"(2, 1, 0)","(2, 0, 0, 12)",12,0.12272255211167898
"(2, 1, 0)","(2, 0, 1, 12)",6,0.009885957807070446
"(2, 1, 0)","(2, 0, 1, 12)",9,0.024649576101329895
"(2, 1, 0)","(2, 0, 1, 12)",12,0.12274153623584161
"(2, 1, 0)","(2, 0, 2, 12)",6,0.010965050865479697
"(2, 1, 0)","(2, 0, 2, 12)",9,0.023882350115204558
"(2, 1, 0)","(2, 0, 2, 12)",12,0.129040757748445
"(2, 1, 0)","(2, 1, 0, 12)",6,0.018925505216514826
"(2, 1, 0)","(2, 1, 0, 12)",9,0.03589985455146665
"(2, 1, 0)","(2, 1, 0, 12)",12,0.06832929048174903
"(2, 1, 0)","(2, 1, 1, 12)",6,0.017330114371655148
"(2, 1, 0)","(2, 1, 1, 12)",9,0.03840234352996505
"(2, 1, 0)","(2, 1, 1, 12)",12,0.07522611830869393
"(2, 1, 0)","(2, 1, 2, 12)",6,0.12740503687245144
"(2, 1, 0)","(2, 1, 2, 12)",9,0.026782976897169783
"(2, 1, 0)","(2, 1, 2, 12)",12,0.281649223239631
"(2, 1, 0)","(2, 2, 0, 12)",6,0.06666526305572683
"(2, 1, 0)","(2, 2, 0, 12)",9,0.03253058808923899
"(2, 1, 0)","(2, 2, 0, 12)",12,0.04289028068854489
"(2, 1, 0)","(2, 2, 1, 12)",6,0.01919137395963035
"(2, 1, 0)","(2, 2, 1, 12)",9,0.035685797401904085
"(2, 1, 0)","(2, 2, 1, 12)",12,0.0449418033123107
"(2, 1, 0)","(2, 2, 2, 12)",6,0.047025701553025594
"(2, 1, 0)","(2, 2, 2, 12)",9,0.05030365255016634
"(2, 1, 0)","(2, 2, 2, 12)",12,0.04759343506876409
"(2, 1, 1)","(0, 0, 0, 12)",6,0.011363158239441824
"(2, 1, 1)","(0, 0, 0, 12)",9,0.08489856608525138
"(2, 1, 1)","(0, 0, 0, 12)",12,0.15073129185844406
"(2, 1, 1)","(0, 0, 1, 12)",6,0.013677002375911476
"(2, 1, 1)","(0, 0, 1, 12)",9,0.050308482975961924
"(2, 1, 1)","(0, 0, 1, 12)",12,0.15009042715076124
"(2, 1, 1)","(0, 0, 2, 12)",6,0.010685997007064948
"(2, 1, 1)","(0, 0, 2, 12)",9,0.03297661862364967
"(2, 1, 1)","(0, 0, 2, 12)",12,0.15265197726600072
"(2, 1, 1)","(0, 1, 0, 12)",6,0.06345256412589102
"(2, 1, 1)","(0, 1, 0, 12)",9,0.11849133890353993
"(2, 1, 1)","(0, 1, 0, 12)",12,0.1632264281421115
"(2, 1, 1)","(0, 1, 1, 12)",6,0.01598252168029338
"(2, 1, 1)","(0, 1, 1, 12)",9,0.08748347252982648
"(2, 1, 1)","(0, 1, 1, 12)",12,0.14148338277282205
"(2, 1, 1)","(0, 1, 2, 12)",6,118.64671400861725
"(2, 1, 1)","(0, 1, 2, 12)",9,1.795271662882361e+20
"(2, 1, 1)","(0, 1, 2, 12)",12,0.4366647230238439
"(2, 1, 1)","(0, 2, 0, 12)",6,0.12750848299231426
"(2, 1, 1)","(0, 2, 0, 12)",9,0.1622630235569099
"(2, 1, 1)","(0, 2, 0, 12)",12,0.22563530137585883
"(2, 1, 1)","(0, 2, 1, 12)",6,0.0741920019686977
"(2, 1, 1)","(0, 2, 1, 12)",9,0.041275131066979026
"(2, 1, 1)","(0, 2, 1, 12)",12,0.1504994290718397
"(2, 1, 1)","(0, 2, 2, 12)",6,0.1794818711284897
"(2, 1, 1)","(0, 2, 2, 12)",9,1.2161253459355104
"(2, 1, 1)","(0, 2, 2, 12)",12,0.4771032934885844
"(2, 1, 1)","(1, 0, 0, 12)",6,0.027729696429594487
"(2, 1, 1)","(1, 0, 0, 12)",9,0.09461747774458482
"(2, 1, 1)","(1, 0, 0, 12)",12,0.1480668797760405
"(2, 1, 1)","(1, 0, 1, 12)",6,0.027859737377258702
"(2, 1, 1)","(1, 0, 1, 12)",9,0.08981655354759943
"(2, 1, 1)","(1, 0, 1, 12)",12,0.14784409367785709
"(2, 1, 1)","(1, 0, 2, 12)",6,0.011091424924978735
"(2, 1, 1)","(1, 0, 2, 12)",9,0.035027045488821754
"(2, 1, 1)","(1, 0, 2, 12)",12,0.16604691278298694
"(2, 1, 1)","(1, 1, 0, 12)",6,0.03665515086968151
"(2, 1, 1)","(1, 1, 0, 12)",9,0.08216903325746433
"(2, 1, 1)","(1, 1, 0, 12)",12,0.11362008837712623
"(2, 1, 1)","(1, 1, 1, 12)",6,0.034971295647136004
"(2, 1, 1)","(1, 1, 1, 12)",9,0.08718422534351009
"(2, 1, 1)","(1, 1, 1, 12)",12,0.13406400024550405
"(2, 1, 1)","(1, 1, 2, 12)",6,330.10649647024707
"(2, 1, 1)","(1, 1, 2, 12)",9,11.239548117336444
"(2, 1, 1)","(1, 1, 2, 12)",12,3.2058557756494594
"(2, 1, 1)","(1, 2, 0, 12)",6,0.10314329935572557
"(2, 1, 1)","(1, 2, 0, 12)",9,0.06633391343996627
"(2, 1, 1)","(1, 2, 0, 12)",12,0.11092636554670006
"(2, 1, 1)","(1, 2, 1, 12)",6,0.0458534096975061
"(2, 1, 1)","(1, 2, 1, 12)",9,0.029165731863266844
"(2, 1, 1)","(1, 2, 1, 12)",12,0.08073800259392344
"(2, 1, 1)","(1, 2, 2, 12)",6,0.045270523148021054
"(2, 1, 1)","(1, 2, 2, 12)",9,0.042237671754815284
"(2, 1, 1)","(1, 2, 2, 12)",12,0.07645367940904936
"(2, 1, 1)","(2, 0, 0, 12)",6,0.010252830983977688
"(2, 1, 1)","(2, 0, 0, 12)",9,0.0908145408684009
"(2, 1, 1)","(2, 0, 0, 12)",12,0.1603596863287882
"(2, 1, 1)","(2, 0, 1, 12)",6,0.010274268617671495
"(2, 1, 1)","(2, 0, 1, 12)",9,0.039147579799420226
"(2, 1, 1)","(2, 0, 1, 12)",12,0.1578375346028294
"(2, 1, 1)","(2, 0, 2, 12)",6,0.011077266719139644
"(2, 1, 1)","(2, 0, 2, 12)",9,0.03764180188103455
"(2, 1, 1)","(2, 0, 2, 12)",12,0.15992248528820358
"(2, 1, 1)","(2, 1, 0, 12)",6,0.02052500600581973
"(2, 1, 1)","(2, 1, 0, 12)",9,0.09101583972614441
"(2, 1, 1)","(2, 1, 0, 12)",12,0.08949982806693485
"(2, 1, 1)","(2, 1, 1, 12)",6,0.01733648535335056
"(2, 1, 1)","(2, 1, 1, 12)",9,0.0879938478677725
"(2, 1, 1)","(2, 1, 1, 12)",12,0.13091955697353772
"(2, 1, 1)","(2, 1, 2, 12)",6,0.12973866617586152
"(2, 1, 1)","(2, 1, 2, 12)",9,0.026776875193489987
"(2, 1, 1)","(2, 1, 2, 12)",12,0.22380691012105638
"(2, 1, 1)","(2, 2, 0, 12)",6,0.07108880319954898
"(2, 1, 1)","(2, 2, 0, 12)",9,0.03246008991682897
"(2, 1, 1)","(2, 2, 0, 12)",12,0.09374714343873562
"(2, 1, 1)","(2, 2, 1, 12)",6,0.05181749733079003
"(2, 1, 1)","(2, 2, 1, 12)",9,0.06290836373760722
"(2, 1, 1)","(2, 2, 1, 12)",12,0.09060352040028624
"(2, 1, 1)","(2, 2, 2, 12)",6,0.04772784297725861
"(2, 1, 1)","(2, 2, 2, 12)",9,0.04954978056291881
"(2, 1, 1)","(2, 2, 2, 12)",12,0.03085191446977194
"(2, 1, 2)","(0, 0, 0, 12)",6,0.016965510670178836
"(2, 1, 2)","(0, 0, 0, 12)",9,0.09371029062895449
"(2, 1, 2)","(0, 0, 0, 12)",12,0.15197202663299902
"(2, 1, 2)","(0, 0, 1, 12)",6,0.028793368754444215
"(2, 1, 2)","(0, 0, 1, 12)",9,0.09779636972759997
"(2, 1, 2)","(0, 0, 1, 12)",12,0.15293984137686092
"(2, 1, 2)","(0, 0, 2, 12)",6,0.012339022184912382
"(2, 1, 2)","(0, 0, 2, 12)",9,0.08537664555143265
"(2, 1, 2)","(0, 0, 2, 12)",12,0.160005314643899
"(2, 1, 2)","(0, 1, 0, 12)",6,0.06032041067779703
"(2, 1, 2)","(0, 1, 0, 12)",9,0.11084276282673823
"(2, 1, 2)","(0, 1, 0, 12)",12,0.16214622660768455
"(2, 1, 2)","(0, 1, 1, 12)",6,0.01229811342503588
"(2, 1, 2)","(0, 1, 1, 12)",9,0.0930178768977465
"(2, 1, 2)","(0, 1, 1, 12)",12,0.14472004961388
"(2, 1, 2)","(0, 1, 2, 12)",6,1.5252751951702621e+25
"(2, 1, 2)","(0, 1, 2, 12)",9,1.3887309001007062e+16
"(2, 1, 2)","(0, 1, 2, 12)",12,1595359253708790.0
"(2, 1, 2)","(0, 2, 0, 12)",6,0.05225152355024023
"(2, 1, 2)","(0, 2, 0, 12)",9,0.17225927065376856
"(2, 1, 2)","(0, 2, 0, 12)",12,0.2258666928374701
"(2, 1, 2)","(0, 2, 1, 12)",6,0.07296174445305058
"(2, 1, 2)","(0, 2, 1, 12)",9,0.041619871017527114
"(2, 1, 2)","(0, 2, 1, 12)",12,0.14566090458556838
"(2, 1, 2)","(0, 2, 2, 12)",6,4.2837752724677914e+33
"(2, 1, 2)","(0, 2, 2, 12)",9,1.165482968701351e+30
"(2, 1, 2)","(0, 2, 2, 12)",12,290597585942.07367
"(2, 1, 2)","(1, 0, 0, 12)",6,0.013852601540242848
"(2, 1, 2)","(1, 0, 0, 12)",9,0.09582445501364686
"(2, 1, 2)","(1, 0, 0, 12)",12,0.15067198040916818
"(2, 1, 2)","(1, 0, 1, 12)",6,0.00972980564599363
"(2, 1, 2)","(1, 0, 1, 12)",9,0.09531668920306366
"(2, 1, 2)","(1, 0, 1, 12)",12,0.15077812033701163
"(2, 1, 2)","(1, 0, 2, 12)",6,0.01264842061490673
"(2, 1, 2)","(1, 0, 2, 12)",9,0.08115203192504361
"(2, 1, 2)","(1, 0, 2, 12)",12,0.16669142291398706
"(2, 1, 2)","(1, 1, 0, 12)",6,0.023691895132555
"(2, 1, 2)","(1, 1, 0, 12)",9,0.08279611785594256
"(2, 1, 2)","(1, 1, 0, 12)",12,0.11319060050666414
"(2, 1, 2)","(1, 1, 1, 12)",6,0.014935523941179515
"(2, 1, 2)","(1, 1, 1, 12)",9,0.0860804516105672
"(2, 1, 2)","(1, 1, 1, 12)",12,0.11994925129873639
"(2, 1, 2)","(1, 1, 2, 12)",6,8.208632312400956e+24
"(2, 1, 2)","(1, 1, 2, 12)",9,1.2079540276608372e+20
"(2, 1, 2)","(1, 1, 2, 12)",12,6547213922597416.0
"(2, 1, 2)","(1, 2, 0, 12)",6,0.1022382542417025
"(2, 1, 2)","(1, 2, 0, 12)",9,0.07581747230194974
"(2, 1, 2)","(1, 2, 0, 12)",12,0.10911437429172492
"(2, 1, 2)","(1, 2, 1, 12)",6,0.07192324602255808
"(2, 1, 2)","(1, 2, 1, 12)",9,0.028845035779392666
"(2, 1, 2)","(1, 2, 1, 12)",12,0.08369324762033714
"(2, 1, 2)","(1, 2, 2, 12)",6,9.102401130012752e+33
"(2, 1, 2)","(1, 2, 2, 12)",9,0.042398717586303085
"(2, 1, 2)","(1, 2, 2, 12)",12,0.08161374070887223
"(2, 1, 2)","(2, 0, 0, 12)",6,0.011550320619761759
"(2, 1, 2)","(2, 0, 0, 12)",9,0.040224080931141874
"(2, 1, 2)","(2, 0, 0, 12)",12,0.16094144950361347
"(2, 1, 2)","(2, 0, 1, 12)",6,0.009442524073220488
"(2, 1, 2)","(2, 0, 1, 12)",9,0.05314063034200853
"(2, 1, 2)","(2, 0, 1, 12)",12,0.16199174813101497
"(2, 1, 2)","(2, 0, 2, 12)",6,0.012998169661022909
"(2, 1, 2)","(2, 0, 2, 12)",9,0.052890802058764536
"(2, 1, 2)","(2, 0, 2, 12)",12,0.16369327277686976
"(2, 1, 2)","(2, 1, 0, 12)",6,0.02580450224037945
"(2, 1, 2)","(2, 1, 0, 12)",9,0.09125536421623344
"(2, 1, 2)","(2, 1, 0, 12)",12,0.1290410724514526
"(2, 1, 2)","(2, 1, 1, 12)",6,0.018773697038553055
"(2, 1, 2)","(2, 1, 1, 12)",9,0.07248756612934787
"(2, 1, 2)","(2, 1, 1, 12)",12,0.12825621582686422
"(2, 1, 2)","(2, 1, 2, 12)",6,7.758198279417103e+24
"(2, 1, 2)","(2, 1, 2, 12)",9,1.8951055140661097e+20
"(2, 1, 2)","(2, 1, 2, 12)",12,3934271355515878.0
"(2, 1, 2)","(2, 2, 0, 12)",6,0.06135382992587493
"(2, 1, 2)","(2, 2, 0, 12)",9,0.03233593213747664
"(2, 1, 2)","(2, 2, 0, 12)",12,0.09465450841673238
"(2, 1, 2)","(2, 2, 1, 12)",6,0.019089993055921208
"(2, 1, 2)","(2, 2, 1, 12)",9,0.036506324820880204
"(2, 1, 2)","(2, 2, 1, 12)",12,0.10246329039658018
"(2, 1, 2)","(2, 2, 2, 12)",6,3.0206321434881903e+33
"(2, 1, 2)","(2, 2, 2, 12)",9,0.05147475586976915
"(2, 1, 2)","(2, 2, 2, 12)",12,0.09783544702757058
"(2, 2, 0)","(0, 0, 0, 12)",6,0.03907977264657722
"(2, 2, 0)","(0, 0, 0, 12)",9,0.1198175718189886
"(2, 2, 0)","(0, 0, 0, 12)",12,0.06492758279229019
"(2, 2, 0)","(0, 0, 1, 12)",6,0.033275715127694186
"(2, 2, 0)","(0, 0, 1, 12)",9,0.11113205971906678
"(2, 2, 0)","(0, 0, 1, 12)",12,0.06867715580067137
"(2, 2, 0)","(0, 0, 2, 12)",6,0.027639000224084564
"(2, 2, 0)","(0, 0, 2, 12)",9,0.14640705035472473
"(2, 2, 0)","(0, 0, 2, 12)",12,5147.336664308336
"(2, 2, 0)","(0, 1, 0, 12)",6,0.09312922106104267
"(2, 2, 0)","(0, 1, 0, 12)",9,0.2384517927611546
"(2, 2, 0)","(0, 1, 0, 12)",12,0.07826703089492733
"(2, 2, 0)","(0, 1, 1, 12)",6,0.06028476166600246
"(2, 2, 0)","(0, 1, 1, 12)",9,0.07833485731148553
"(2, 2, 0)","(0, 1, 1, 12)",12,0.0454475391016152
"(2, 2, 0)","(0, 1, 2, 12)",6,0.07970326479242217
"(2, 2, 0)","(0, 1, 2, 12)",9,1.1147822278375221
"(2, 2, 0)","(0, 1, 2, 12)",12,0.040461965830543296
"(2, 2, 0)","(0, 2, 0, 12)",6,0.07881522840657793
"(2, 2, 0)","(0, 2, 0, 12)",9,0.6477505811827915
"(2, 2, 0)","(0, 2, 0, 12)",12,0.23150822575605412
"(2, 2, 0)","(0, 2, 1, 12)",6,0.10818236603939509
"(2, 2, 0)","(0, 2, 1, 12)",9,0.25865352408693565
"(2, 2, 0)","(0, 2, 1, 12)",12,0.0845408515863141
"(2, 2, 0)","(0, 2, 2, 12)",6,0.09641570098882514
"(2, 2, 0)","(0, 2, 2, 12)",9,1.2517439211369277
"(2, 2, 0)","(0, 2, 2, 12)",12,0.1028373154023554
"(2, 2, 0)","(1, 0, 0, 12)",6,0.03141878871443953
"(2, 2, 0)","(1, 0, 0, 12)",9,0.10174953831229641
"(2, 2, 0)","(1, 0, 0, 12)",12,0.06972569184066942
"(2, 2, 0)","(1, 0, 1, 12)",6,0.035860274859393686
"(2, 2, 0)","(1, 0, 1, 12)",9,0.09865226444397673
"(2, 2, 0)","(1, 0, 1, 12)",12,0.06278965336059657
"(2, 2, 0)","(1, 0, 2, 12)",6,0.035006319441521994
"(2, 2, 0)","(1, 0, 2, 12)",9,0.1615487803130881
"(2, 2, 0)","(1, 0, 2, 12)",12,1744.412942602559
"(2, 2, 0)","(1, 1, 0, 12)",6,0.11350209947802437
"(2, 2, 0)","(1, 1, 0, 12)",9,0.030862547266354415
"(2, 2, 0)","(1, 1, 0, 12)",12,0.1151013832834928
"(2, 2, 0)","(1, 1, 1, 12)",6,0.10102395859455664
"(2, 2, 0)","(1, 1, 1, 12)",9,0.017689974668314127
"(2, 2, 0)","(1, 1, 1, 12)",12,0.03283015561223592
"(2, 2, 0)","(1, 1, 2, 12)",6,0.05197527892339838
"(2, 2, 0)","(1, 1, 2, 12)",9,16266.390395814737
"(2, 2, 0)","(1, 1, 2, 12)",12,0.07005816891114373
"(2, 2, 0)","(1, 2, 0, 12)",6,0.160992016872242
"(2, 2, 0)","(1, 2, 0, 12)",9,0.11773719973687162
"(2, 2, 0)","(1, 2, 0, 12)",12,0.13555368019169087
"(2, 2, 0)","(1, 2, 1, 12)",6,0.12429749575288714
"(2, 2, 0)","(1, 2, 1, 12)",9,0.050093611227425484
"(2, 2, 0)","(1, 2, 1, 12)",12,0.14421878587405376
"(2, 2, 0)","(1, 2, 2, 12)",6,0.13349051028963438
